Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Included / International,Price / International,Compare At Price / International,Status
38-51mm-double-air-outlet-exhaust-muffler,38-51mm Double Air Outlet Exhaust Muffler,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,Exhaust,"Gloves, Goggles, Helmet, Racing",true,Title,Default Title,,,,,"",0.0,shopify,150,deny,manual,200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/10a.png?v=1700636018,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
38-51mm-double-air-outlet-exhaust-muffler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/10b.png?v=1700636018,2,,,,,,,,,,,,,,,,,,,,,,,,,,
38-51mm-double-air-outlet-exhaust-muffler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/10c.png?v=1700636018,3,,,,,,,,,,,,,,,,,,,,,,,,,,
38-51mm-double-air-outlet-exhaust-muffler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/10d.png?v=1700636018,4,,,,,,,,,,,,,,,,,,,,,,,,,,
38-51mm-double-air-outlet-exhaust-muffler,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/10e.png?v=1700636018,5,,,,,,,,,,,,,,,,,,,,,,,,,,
brake-clutch-cable-clutch-lever,Brake Clutch Cable Clutch Lever,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,Brake,"Gloves, Goggles, Helmet, Racing",true,Title,Default Title,,,,,"",0.0,shopify,65,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/9a.png?v=1700635880,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
brake-clutch-cable-clutch-lever,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/9b.png?v=1700635880,2,,,,,,,,,,,,,,,,,,,,,,,,,,
brake-clutch-cable-clutch-lever,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/9c.png?v=1700635880,3,,,,,,,,,,,,,,,,,,,,,,,,,,
brake-clutch-cable-clutch-lever,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/9d.png?v=1700635880,4,,,,,,,,,,,,,,,,,,,,,,,,,,
brake-clutch-cable-clutch-lever,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/9e.png?v=1700635880,5,,,,,,,,,,,,,,,,,,,,,,,,,,
fox-protection-jacket-baseframe-1,Fox Protection Jacket Baseframe,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,Protective jacket,"Gloves, Goggles, Helmet, Jacket",true,Title,Default Title,,,,,"",0.0,shopify,25,deny,manual,250.00,280.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/8a.png?v=1700635730,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
fox-protection-jacket-baseframe-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/8b.png?v=1700635730,2,,,,,,,,,,,,,,,,,,,,,,,,,,
fox-protection-jacket-baseframe-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/8c.png?v=1700635730,3,,,,,,,,,,,,,,,,,,,,,,,,,,
fox-protection-jacket-baseframe-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/8d.png?v=1700635730,4,,,,,,,,,,,,,,,,,,,,,,,,,,
fox-protection-jacket-baseframe-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/8e.png?v=1700635730,5,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-foreheadband-black,Sports foreheadband - Black,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,GLOVES,"Gloves, Goggles, Helmet",true,Title,Default Title,,,,,"",0.0,shopify,130,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/7a.png?v=1700635533,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
sports-foreheadband-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/7b.png?v=1700635534,2,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-foreheadband-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/7c.png?v=1700635534,3,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-foreheadband-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/7d.png?v=1700635534,4,,,,,,,,,,,,,,,,,,,,,,,,,,
sports-foreheadband-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/7e.png?v=1700635534,5,,,,,,,,,,,,,,,,,,,,,,,,,,
lelinta-snow-ski-goggles-anti,Lelinta Snow Ski Goggles Anti,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,Protective goggles,"Gloves, Goggles, Helmet, Racing",true,Title,Default Title,,,,,"",0.0,shopify,120,deny,manual,40.00,,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/6a.png?v=1700629288,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
star-cobalt-umpire-shin-guards,Star Cobalt Umpire Shin Guards,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,GLOVES,"Gloves, Helmet, Racing",true,Title,Default Title,,,,,"",0.0,shopify,200,deny,manual,120.00,140.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/5a.png?v=1700629160,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
star-cobalt-umpire-shin-guards,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/5b.png?v=1700629160,2,,,,,,,,,,,,,,,,,,,,,,,,,,
star-cobalt-umpire-shin-guards,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/5c.png?v=1700629160,3,,,,,,,,,,,,,,,,,,,,,,,,,,
star-cobalt-umpire-shin-guards,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/5d.png?v=1700629160,4,,,,,,,,,,,,,,,,,,,,,,,,,,
star-cobalt-umpire-shin-guards,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/5e.png?v=1700629160,5,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-helmet-byt-718-brammo,Motorcycle Helmet BYT-718 BRAMMO,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,HELMET,"BOOTS, Gloves, Helmet, Racing",true,Title,Default Title,,,,,"",0.0,shopify,250,deny,manual,68.00,92.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/4a.png?v=1700628879,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
motorcycle-helmet-byt-718-brammo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/4b.png?v=1700628879,2,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-helmet-byt-718-brammo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/4c.png?v=1700628879,3,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-helmet-byt-718-brammo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/4d.png?v=1700628879,4,,,,,,,,,,,,,,,,,,,,,,,,,,
motorcycle-helmet-byt-718-brammo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/7173/7051/files/4e.png?v=1700628879,5,,,,,,,,,,,,,,,,,,,,,,,,,,
fox-protection-jacket-baseframe,Fox Protection Jacket Baseframe,"<p class=""des des_1"" data-mce-fragment=""1""><span data-mce-fragment=""1"">IronCaptivate with this shirt’s versatile urban look that works as well at happy hour as it does in the back yard. The real mother of pearl buttons and embroidered crocodile complete its elegant appeal.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridicu lus mus. Donec quam felis, ultri cies nec, pellentesque eu, pretium quis, sem. Nulla consequat massa quis enim.</span></p>
<p class=""des des_1"" data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">Sample Ordered Lista</h4>
<ol class=""style_type_2"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Comodous in tempor ullamcorper miaculis</li>
<li data-mce-fragment=""1"">Pellentesque vitae neque mollis urna mattis laoreet.</li>
<li data-mce-fragment=""1"">Divamus sit amet purus justo.</li>
<li data-mce-fragment=""1"">Proin molestie egestas orci ac suscipit risus posuere loremous</li>
</ol>
<br data-mce-fragment=""1"">
<h4 data-mce-fragment=""1"">Sample Paragraph Text</h4>
<p class=""des des_2"" data-mce-fragment=""1"">Nullam quis feugiat libero. Phasellus quis molestie massa. Donec in enim sed ex commodo auctor. Nam sagittis volutpat sollicitudin. Fusce sed erat pulvinar nulla aliquet ullamcorper vel et velit. Aliquam a quam ligula. Sed malesuada pulvinar vulputate. Vivamus pharetra metus nulla, a molestie quam luctus eget. Mauris orci risus, consectetur consequat metus quis, mollis eleifend eros.</p>
<p class=""des des_2"" data-mce-fragment=""1"">Sed quis quam sapien. Quisque convallis est enim, et fermentum massa consectetur non. Nam vel ante tempus, venenatis mi eget, tempus libero. In elementum nisi velit, nec mattis eros laoreet quis. Ut purus lacus, ultricies eget elit sed, tincidunt dapibus ligula. Praesent nisl magna, vehicula quis nulla eu, egestas viverra velit. Aliquam sodales, massa eu aliquam porttitor, urna magna venenatis tellus, eget pellentesque sem eros id ex. Cras convallis lacus sit amet nisl porta, sit amet semper lacus sodales.</p>",Vinova MotorGear,,Protective jacket,"BOOTS, Gloves, Helmet",true,Size,M,Color,Black,,,"",0.0,shopify,100,deny,manual,152.48,165.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/3a.png?v=1700628689,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
fox-protection-jacket-baseframe,,,,,,,,,M,,Red,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/3b.png?v=1700628689,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fox-protection-jacket-baseframe,,,,,,,,,M,,Yellow,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/3c.png?v=1700628689,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fox-protection-jacket-baseframe,,,,,,,,,L,,Black,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/3d.png?v=1700628689,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fox-protection-jacket-baseframe,,,,,,,,,L,,Red,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",https://cdn.shopify.com/s/files/1/0674/7173/7051/files/3e.png?v=1700628689,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fox-protection-jacket-baseframe,,,,,,,,,L,,Yellow,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fox-protection-jacket-baseframe,,,,,,,,,XL,,Black,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fox-protection-jacket-baseframe,,,,,,,,,XL,,Red,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fox-protection-jacket-baseframe,,,,,,,,,XL,,Yellow,,,"",0.0,shopify,0,deny,manual,152.48,165.00,true,true,"",,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
